RegionID,RegionName,SizeRank,Index,HistoricAverage_1985thru1999,1979-03,1979-06,1979-09,1979-12,1980-03,1980-06,1980-09,1980-12,1981-03,1981-06,1981-09,1981-12,1982-03,1982-06,1982-09,1982-12,1983-03,1983-06,1983-09,1983-12,1984-03,1984-06,1984-09,1984-12,1985-03,1985-06,1985-09,1985-12,1986-03,1986-06,1986-09,1986-12,1987-03,1987-06,1987-09,1987-12,1988-03,1988-06,1988-09,1988-12,1989-03,1989-06,1989-09,1989-12,1990-03,1990-06,1990-09,1990-12,1991-03,1991-06,1991-09,1991-12,1992-03,1992-06,1992-09,1992-12,1993-03,1993-06,1993-09,1993-12,1994-03,1994-06,1994-09,1994-12,1995-03,1995-06,1995-09,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03,2018-06,State
395059,"San Jose, CA",34,Price To Income,5.055216463514019,3.66967094401564,3.76085591077271,3.9189968896064595,4.02953129549298,4.15729378930647,4.21281923310534,4.29618603992013,4.32242465149893,4.31192616821755,4.3912244670849,4.36629098823591,4.33399118950651,4.06108828158045,3.9914957166536302,3.96628800476137,3.8771172788244104,3.81853836767109,3.74764180705667,3.68641802387343,3.6768199388422502,3.67568053572397,3.64846130318307,3.63685321356026,3.66270986376262,3.65166820038063,3.70563947028269,3.7469604892873996,3.7718586574213098,3.78108566426542,3.7853010920609504,3.82760018890881,3.8536068525706,3.8631539771653802,3.8863402664513,3.9499413239991403,4.00543056345533,4.10937189489201,4.256784489987759,4.4705383949438,4.70739238618409,4.92581281757908,5.22697700976896,5.58703441629822,5.760103838056789,5.7580806083325005,5.70036201800354,5.65448518078493,5.480898913180019,5.43403638613431,5.42402096348606,5.5047502563991495,5.549996579142539,5.54199326053,5.519543014151269,5.53033869177196,5.50374612253575,5.455534300619901,5.45209671154118,5.44616503103343,5.3893640185091,5.32658149964181,5.246066117832241,5.190456181481,5.12967779845034,5.06119728917407,5.046315996267969,4.994956015239691,4.929380122767809,4.84582041620757,4.80017775598394,4.77067678964557,4.78899260540523,4.85014078805464,4.96369033831019,5.1155545376507305,5.24161654682027,5.290972512560621,5.3241371361512195,5.233113266956059,5.04923563785397,4.89657751051255,4.81487065506558,4.98110503471613,5.392773444906861,5.84978943924346,6.2479062832398995,6.47933504043043,6.61330590953865,6.62877092644511,6.59772303832098,6.52725137300187,6.492491217490599,6.580649901754531,6.780960622099331,6.99369856831341,7.14784817135255,7.22486011351875,7.236073053842059,7.31357589557901,7.51279911602904,7.77515583097623,8.10549826896354,8.40521795930914,8.71267961875098,9.054393634480409,9.30764391908083,9.460782480210689,9.48213671733418,9.33210852319034,9.2135191012364,9.085974457162472,9.025264144689519,8.951865130367098,8.79431737912238,8.638226923328089,8.424323460979709,8.195291550749019,7.813252220975139,7.4843283743238,7.20365354886825,7.003635618609179,6.67909400560323,6.684206317529191,6.839990608621889,6.93392834369136,7.03495428172629,6.971777507023231,6.78011804004563,6.546994228603389,6.45361317696559,6.3507729771612,6.35253285716119,6.41918077877097,6.649914166658291,6.90358905663619,7.00139656504427,7.21143060520745,7.556917224127459,7.824160047372559,7.90204921133381,8.02384881437438,8.02319985510512,8.10544389629879,8.22640176396429,8.4259151782548,8.6609585476272,8.78549743111823,8.68968705902526,8.68830295444071,8.61397122785738,8.60043943574697,8.69345536855027,8.83054536358197,8.88099331716152,9.278315293765061,9.860882037654019,10.4607007019646,10.9062290145996, CA
395065,"Santa Cruz, CA",170,Price To Income,5.36068192113763,4.712264659319731,4.941057335113911,5.08215091509341,5.15275448444012,5.35068418594513,5.23741621303588,5.33020622489451,5.618691681189799,5.424721987432361,5.5930731574982095,5.49532024568141,5.646004054516441,6.0872320286443795,5.25677993825284,5.312199711554469,5.158539523531901,5.1207181758538605,4.92017736025824,4.88113488667296,4.73252282138684,4.793740984961481,4.656563254053959,4.69357353438351,4.7078024014518896,4.530273150388879,4.60137209040269,4.65574170365612,4.69248682654751,4.66046222800412,4.64469312768479,4.71208642932801,4.68717447405566,4.71718892971741,4.7383422004063895,4.78830028202891,4.914288329394349,4.9704898990564805,5.06744964663784,5.179689456004541,5.373705290802441,5.53643753955883,5.73876896331872,6.030982227086019,6.2088425245937096,6.22938890512792,6.19176519443866,6.065882534216829,5.90632875631845,5.85930660691323,5.7608378854189,5.77365453310741,5.784770035159941,5.76336800100845,5.68621140523363,5.65400071292143,5.59129770473972,5.551009092484139,5.529426814315389,5.5247957558681,5.4874085182740995,5.45792407737631,5.34765855147281,5.2981762249223605,5.21262472548289,5.25045978303524,5.17701089287456,5.20435246594307,5.15145855761221,5.172372207120009,5.0250712161313205,4.8872581543575,4.8248058430836,4.8481086078798095,4.919288634142941,5.05999892679393,5.25116212273212,5.40396947626184,5.54261048540422,5.5949445191465,5.59151780253546,5.6097744893505705,5.70867566519248,5.9952708044045595,6.41824243096616,6.826733199768901,7.11557856578058,7.28448582190321,7.50582791721581,7.71918616198622,7.9387959521663705,8.08875657603876,8.214430985573241,8.31128683737375,8.45203964471615,8.705555403024599,8.989699654224358,9.22869260127948,9.414907261898028,9.56837594976359,9.74471360492905,10.075880305797499,10.5582803141419,10.9866036169486,11.3736640176562,11.7196280228878,12.012927739205198,12.224193282973498,12.2477924885623,12.0334793029581,11.6261914639544,11.191957441991802,10.8132629596481,10.5635848821345,10.402022791516199,10.2560067383842,10.099068263558099,9.70298911594166,9.26521733742649,8.979445036503131,8.7177363839958,8.599320330821449,8.343837451740509,8.2580919116989,8.3419179889597,8.50239143633807,8.59869347673946,8.44570448563056,8.17925393836951,7.89452847120453,7.63901751152934,7.44611901246001,7.43910659827767,7.426830632519961,7.51113430597827,7.63519521781714,7.689321536866549,7.9595773693200496,8.325191072468291,8.819173153419971,9.06010842997935,9.27659953857632,9.50790036550152,9.71242561749014,9.73355220414591,9.623366980056,9.49579516306081,9.44792353555808,9.37951820098127,9.42660604396722,9.56446371937661,9.5138016591569,9.47254214130513,9.504747607529891,9.52402772818277,9.71438402476462,9.86985907605306,10.0202356163692,9.98671431370756, CA
753899,"Los Angeles-Long Beach-Anaheim, CA",2,Price To Income,4.45125230877572,4.026345494355049,4.14979430461117,4.21836960405523,4.28215266739416,4.3080313727141295,4.38892510852131,4.44508409375661,4.454971681388611,4.4575644333736,4.483753735170691,4.54861809716444,4.50099942210721,4.398582808571719,4.3743874242802105,4.2651566969898305,4.31229725105542,4.2763384278986,4.20512888651968,4.1382444308042405,4.1122559574316,4.07665288643734,4.00897290155641,3.9712341233965804,3.90686691431077,3.8811972917546202,3.8768998517262405,3.9006182050374196,3.88148244602602,3.84122509902618,3.83911001732535,3.8587102224796803,3.8987528120599997,3.94869859951998,3.99181531124662,4.08740569807533,4.1809834884581605,4.294275498195811,4.42006955348799,4.60733486383066,4.83468440333925,4.98290678077585,5.17717590168114,5.394105178712,5.5321572470853795,5.55388468253834,5.512711271482219,5.48178807633744,5.378736857321591,5.35531146450925,5.29472985822291,5.33075601910023,5.43632090472266,5.438361597681019,5.393069531508781,5.35433475257365,5.27346746350845,5.1801965755223796,5.12045138354788,5.061286049480191,4.99836394583815,4.92775284798311,4.72269718873606,4.620505870757099,4.5018880285815,4.424045594384951,4.4364515515016505,4.45446295704851,4.44804166050293,4.392764059933049,4.33204059740903,4.25324734052709,4.1986158447434105,4.16649744603248,4.12557885444094,4.1328714588534305,4.21073119323435,4.285767394358641,4.33282868351065,4.34790810617805,4.38920318718854,4.44481288572421,4.48967927913049,4.5746553720003,4.69023336497516,4.78483508332467,4.86241807079022,4.916147514409559,5.0158569807977305,5.13301113436867,5.30320273193783,5.480978872748129,5.69754037581877,5.93051866887543,6.184491821553639,6.50930072419145,6.879150799735791,7.209420366006251,7.54363630848042,7.920516478406791,8.33952917987232,8.821491441432949,9.401919329398151,9.828923761150278,10.0334574238756,10.2414846632007,10.466069315182901,10.753214116667198,10.9998305690996,11.093327099270699,11.1397264001276,10.918377473633,10.6418691852009,10.3428366752647,9.98055681873506,9.56758264966304,9.16258242386599,8.71331348034415,8.12274552542744,7.7464692252905,7.46748845990861,7.30387347402122,7.0563112678122595,7.11245600357114,7.271795253677241,7.32423575160203,7.33465876787475,7.25294904349114,7.15557856133917,7.0274524993505,6.92102516851344,6.811260088388231,6.75087538823716,6.71736810103682,6.8338044357316505,6.8997403705943,6.953503054277401,7.277291625581991,7.684438799900839,8.048948275888598,8.10145467098067,8.16270009847546,8.21556558392993,8.24148332287043,8.290841549713559,8.37663116962872,8.43824981317705,8.49601019457997,8.522301835510559,8.54684425690664,8.54634945854108,8.65931763852758,8.76873243500643,8.799961555810231,8.84093620353543,8.95557555931434,9.079779149362881,9.20039879608701,9.18395235964977, CA
395057,"San Francisco, CA",11,Price To Income,5.00575950831751,4.27892838607444,4.410879186155889,4.60409876459504,4.72884405814522,4.85499617689356,4.93627628780152,4.9892551546733,5.01151624024814,4.9881035509649,4.9928124422382805,4.98246048018285,4.91352316520424,4.67900854312091,4.67042409729136,4.7049417012923,4.5234166333444605,4.586760672477821,4.5080149876142,4.45563869933611,4.43225468128741,4.390681781787991,4.35483123029019,4.32477795895983,4.29857063138979,4.2846460066254,4.27903976040638,4.33887097404709,4.34687404242474,4.32189839718095,4.34725321737114,4.40256725738284,4.454505462928889,4.49105568656799,4.52547755325474,4.617019294481559,4.678564566171071,4.78222109170793,4.90426721581278,5.02601243793637,5.191262510650139,5.3140255290701,5.554228601962549,5.877994022374049,6.0352073967882,6.08065593968083,6.040949065833981,6.0113177836302105,5.874274396386981,5.78060655474519,5.719013756882879,5.738888072541981,5.7935081457583895,5.7368932701848205,5.67517252924008,5.65006184217892,5.59008852531357,5.51318308754812,5.48975711725752,5.46764868381459,5.4292123071905305,5.360915439567941,5.2433935807692,5.161348219785349,5.056567033548861,5.01891052122642,5.01012429016337,4.97410157697891,4.92210062569656,4.87311766499822,4.795769798844679,4.72569080669155,4.7108329631383405,4.73319280706989,4.745514394233901,4.7969924841282,4.89290455839279,4.95331080801118,5.00139472647165,4.99104098237231,4.95022995544968,4.929155014067611,4.967296037888549,5.16431005222429,5.49956837602693,5.84577920307515,6.16535442449942,6.380383928447009,6.574201694081731,6.716502911928999,6.841057053855339,6.89006074256235,6.9185621846280805,6.98279208752444,7.14081713643538,7.38535822816497,7.63553394243997,7.833112523703769,7.968947312737019,8.11745491936511,8.36798618532113,8.70077614969381,9.095589661708619,9.4731948590801,9.813334861443868,10.173496148286,10.449590911897099,10.5625073288026,10.495056785089199,10.276658226100801,10.0973752893945,9.876635208860609,9.745665057529141,9.56315834610306,9.29837968130238,9.035439827005039,8.71766609155409,8.38000526959377,7.95599242608867,7.62948641025258,7.36094270840909,7.2061041568725095,6.9524644400834,6.94821184618408,7.131581274959349,7.238756942215541,7.2839114262134,7.19416361120653,6.9739126755122,6.736506252413959,6.54798232617959,6.46217755108372,6.42521430664703,6.41402461243304,6.56016389805019,6.701714267596951,6.827365838218,7.150082564154889,7.622906917280299,8.02460609097736,8.0807647896933,8.10458580088333,8.05882182501596,8.07716642366233,8.19538506998612,8.35712857433113,8.5634859842845,8.62137653054679,8.529852700869599,8.49115208796082,8.393300967893492,8.37858837083915,8.42041257795081,8.48531484599249,8.53713441186293,8.63139492864895,8.82558728288459,9.09581426065198,9.15405377633179, CA
394900,"Napa, CA",297,Price To Income,4.5049420228939905,3.6267013944849102,3.65277581032485,3.80091551576581,3.7693945315850095,3.97536551626534,3.86681128555278,3.94915303462675,3.9876748951253997,4.1115797360684105,4.249503767051279,4.25509416367577,3.9817735060646404,3.9077967270228897,3.70685623985178,3.77319103228132,4.09291172017943,4.0678593359290804,3.8614900903615497,3.9141867581127103,3.86949264316161,4.01617037654507,3.8146540438008203,3.71880062913369,3.6278544943628903,3.6482609170364397,3.6350948949163504,3.63970892880337,3.57631508700441,3.6354564942533703,3.61757210474371,3.6526749210932303,3.61225639464743,3.63763453047297,3.6407040394230097,3.71106653784791,3.7687085146962795,3.74082920764054,3.83919839717659,3.94106700890534,4.00667767531348,3.9984788811487597,4.15225907307128,4.364445555954441,4.55412377595672,4.71782535805098,4.88823879653662,5.040340780174071,5.039061007634889,5.067306409748809,5.030242515721019,5.090276914723749,5.1301985821192195,5.13685718315795,5.14000618645483,5.15745298996861,5.12420779351001,5.09353585560407,5.13591022374039,5.1145490957741,5.08931035359636,5.09827721943245,5.09118762681898,4.9479669732695095,4.75215621065518,4.78542815720593,4.75952220057681,4.709544031951889,4.592144612889929,4.51407907339303,4.522225753308571,4.49989694709967,4.47528305636199,4.4864009012639805,4.4962327813427105,4.50824150979639,4.50164253599159,4.42784620398087,4.31941742307666,4.221371099678549,4.19662438574336,4.26221342391821,4.39242500895684,4.62021117409465,4.9325819965342,5.2269077882250805,5.46289109376515,5.61979109854571,5.78998407617435,5.961249702616991,6.19431076380617,6.3969697412018895,6.590022398383519,6.78327971024292,6.98411064641621,7.26848241930115,7.649751200077599,8.01774716881894,8.29094985637912,8.54352360227502,8.73202335184394,8.84548276642386,9.01326767414627,9.25539264165159,9.50900329121018,9.78319625221583,10.049810089556,10.1602531087677,10.071352015769401,9.84707858487624,9.641699034721508,9.43946706398684,9.365465584401589,9.31569661770985,9.194595268596341,8.89638656077391,8.47644800117954,8.18616829653552,7.714058437000741,7.3249392533686795,6.96791611223503,6.80115464458404,6.50250859165916,6.287546530055651,6.1663704624301205,6.18579929845335,5.89304482966166,5.84462589957381,5.88759946663852,5.5752466914277194,5.52522189539661,5.542411257818429,5.59176620384406,5.472501956291589,5.73288117055254,5.63320977562296,5.5404789214496395,5.774746718845731,6.07244021191725,6.4722551306692,6.58672563858242,6.5682353749380304,6.578349775134491,6.76368152429681,6.9341450671761296,7.13640431917231,7.30929274263709,7.40310796176718,7.5277181144319805,7.72664091119696,7.81685599127388,7.97511147242693,8.116594655958481,8.285195954844019,8.19978614361079,8.19622372761958,8.20942240708865,8.37902167457232,8.35507538158797, CA
753917,"Santa Maria-Santa Barbara, CA",119,Price To Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84411369440974,4.85100961319434,4.87073706887132,4.89891216354723,4.95148915361203,4.976983875008821,4.9824796019977,5.039468275222291,5.13981037300338,5.22248094352512,5.25274559780215,5.286082092296111,5.33502443541852,5.41479960843533,5.56828596643222,5.77473341776742,5.9488573662786,6.06284469167355,6.149802465185879,6.3261211805441295,6.56766890183875,6.9270537644557795,7.300746769560179,7.65379528150093,7.92285018145883,8.10657738763214,8.35072390870714,8.72053196265873,9.12558564552757,9.558744899510259,9.94550295205044,10.245180745955802,10.565457028976901,10.962625613822599,11.5628589503218,12.1478175736037,12.4819897504669,12.6383290127668,12.5036320073926,12.213101136658098,11.8439938080931,11.4647171684399,10.962267162794198,10.5547209268581,10.3536062644462,10.119192590008801,9.750200724710439,9.2385021662009,8.620814941160459,8.06246598800231,7.74643320363165,7.56304949776927,7.4828081543832505,7.320931864368269,7.2745744009252,7.415426658308589,7.47849785442917,7.610597431898401,7.555344860389531,7.1977583695000495,6.9068195624119495,6.618105195253969,6.42440865713014,6.34345505086021,6.23120808780542,6.2316944995530905,6.27885019223215,6.36677417781302,6.71027361853776,7.051390174478461,7.47268608582937,7.756468202111679,7.970919565079369,7.96299117220914,8.01741122929146,8.06689276882534,8.132441363907809,8.13500600692322,8.20838803288883,8.11073191111654,8.22020606797392,8.26136015140669,8.21122254584833,8.28603516515345,8.156523664177719,8.131534576974731,8.141234650302499,8.18612960223799,8.197993697776509,8.18740950748912, CA
395068,"Santa Rosa, CA",104,Price To Income,4.5757808698674,4.18444506704422,4.29301794512113,4.5681360024880595,4.47596621066009,4.586229460945789,4.547252971514389,4.73703375938112,4.7005159315539595,4.695167721208191,4.78263819167588,4.85050655686106,4.7091522233508805,4.5782249159292805,4.53338180806216,4.27567998023849,4.49173739296849,4.32021243519663,4.27287896713215,4.1227798320666595,4.07183310683631,4.01336258797283,3.93035022011474,3.8639819881927,3.8545635685715895,3.7849052515186603,3.80008308148313,3.78781321991153,3.7412938119866097,3.7047218387805003,3.69874480418737,3.7040649733802495,3.74165938835046,3.74811243217022,3.78505283496436,3.8055533240062798,3.84525464543754,3.9188336720944204,3.9918622864645896,4.07740497868867,4.203154288231129,4.38595217466961,4.59987641961396,4.85868375496527,5.06695610803599,5.16678091262066,5.24050863556167,5.26581738198883,5.20459019256364,5.1652093284615,5.14721637416643,5.178332847009889,5.24905849853705,5.2118750851189,5.190808590166309,5.15915135640363,5.12417922299516,5.08711144079521,5.06807631478839,5.05967593974793,5.04311369289616,5.01464081114773,4.947404025037541,4.870321119595871,4.824555630655,4.76001922454702,4.7721821614357,4.7656574101443,4.69763144135225,4.65163366782529,4.55168532012084,4.44519796511846,4.36837910349721,4.31290400998407,4.2565052961473,4.25245301519428,4.31139758910958,4.372747548681709,4.417814206900481,4.39993656944235,4.38132190797561,4.39650958055021,4.46205734384354,4.6333059934097,4.8896509886112005,5.16430818883332,5.4149466720549295,5.59877142049136,5.77494044648074,5.91520310974698,6.08507492424982,6.21814485866837,6.34814716353973,6.4412543819411505,6.51491414880278,6.67841456978523,6.94054220966326,7.212171253734651,7.42767962551443,7.63988861010269,7.88021223184054,8.13676557113604,8.47602807420741,8.79417802139853,9.090770730112359,9.4184440527514,9.69565264560796,9.841151057535189,9.79055772932433,9.57086281328262,9.35671208932813,9.058842202265179,8.79590985467853,8.571284068857759,8.37019164137603,8.06808158498935,7.691281468796309,7.28364805375076,6.82577178609407,6.55645365877439,6.374954614105951,6.329989405480861,6.20683799613243,6.20181560073762,6.2331825705458,6.24128897377658,6.100509627682741,6.06519358371449,6.02376978583559,5.77659260185743,5.629282474189039,5.488621898108209,5.41991635956009,5.479687674277871,5.64984842531428,5.71503598831448,5.83118397298213,6.07839229526636,6.3947461557659,6.77582694769709,6.87472054221622,7.032725438745099,7.08428211192517,7.11300249853348,7.11227316885952,7.135064950770559,7.275780939859871,7.40070881711909,7.441868513221281,7.48793289224406,7.48990406910192,7.570535743820599,7.69397327566396,7.767149872733341,7.83119701184583,7.87730310678376,7.9738828730930695,8.0827699546753,8.1204895906645, CA
394731,"Kahului, HI",259,Price To Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.555759449415589,6.852171212590151,7.11662807780292,7.49637990949688,7.89577177722288,8.18390319233447,8.466911067311129,8.815799785029741,9.10443442027419,9.2172254837675,9.34995266499833,9.4548367797396,9.500250305996081,9.41223632355968,9.21152178325614,8.92351884972472,8.74240919985778,8.669983890773011,8.53743904045705,8.23948350886972,7.950917485078991,7.656918769216679,7.399271167128591,7.09643284717316,6.8365947165369105,6.75475931369322,6.75622768732512,6.645009467821339,6.57952213814232,6.3865722686036905,6.34531902628136,6.28596092124862,6.085090524022339,6.0702199559207095,5.8831062801159,5.892547330614231,5.96724058665052,5.874009301957471,6.000268929935159,6.2358741081329505,6.52103923973069,6.61112055772828,6.65914703725505,6.778281483731459,6.831758520555249,7.03004719947379,7.178061156564031,7.09589869029495,7.11456256189882,7.18448867634096,7.329477622688731,7.389344360863181,7.542140887026731,7.67396351439005,7.620090576408829,7.68166625009529,7.73281133477049,7.894230796560071,8.0056243917412,8.0695810014536, HI
395050,"Salinas, CA",122,Price To Income,4.810351826471651,4.376291142838601,4.41938164393279,4.413786758343799,4.78767224404492,4.368333621864069,4.33649035475846,4.39584942284043,4.502909271642349,4.3462272293435005,4.45705300347171,4.674202317274349,4.6923900390945095,4.16541654304374,4.22431354010414,4.14742483650204,4.31021814273163,4.36653917967638,4.41744916100179,4.14405855550793,4.29554484574965,4.25849642439253,4.2319014960376,4.24607764916946,4.1740233881168995,4.17315879447389,4.20613222233155,4.26632093346245,4.26516455949754,4.25015955338468,4.23362841480209,4.29179597985646,4.30419676252016,4.3648890809913,4.391295704449799,4.45267790644488,4.43522088662709,4.51322020954054,4.60125292371563,4.73643921095626,4.830739381132401,4.9271347523295095,5.105051198473901,5.24326195760083,5.375832439813499,5.4560035157349205,5.440212368351211,5.4329798305322194,5.396839348656809,5.3303153965275705,5.32086439430196,5.30714845843228,5.38400213552248,5.3509233946277694,5.32312004581966,5.300933957812259,5.2283240943701506,5.17002216292404,5.18059312328021,5.13766834953352,5.135141260067041,5.10800233127777,5.09646104527371,4.97204023203959,4.9104261763635195,4.87347173453868,4.8151870781238895,4.83613595337449,4.8055165748194,4.73318841595961,4.61199289147282,4.4994874779938705,4.436815176862599,4.42991330195223,4.4173748212431,4.41059882360951,4.44313949488375,4.48231819090299,4.5273163302504695,4.53888633447414,4.56590393510013,4.63617324607428,4.75791638506159,4.96813364670054,5.23457048519829,5.512927410901099,5.7847856551658206,6.01857232252414,6.27310079586439,6.50191156974418,6.76952898135235,6.9936494920005,7.147948720327669,7.2274917451775895,7.263519907692849,7.393253934025941,7.6810690544305995,8.04458539761156,8.44991702659285,8.797637626439931,9.09023851995421,9.37733353553309,9.78955747884894,10.328410871110801,10.9671267406159,11.586882087201099,11.991132031496901,12.168253290653999,12.0477218900738,11.7466030787079,11.451075574737699,11.086059818301498,10.8453074204392,10.618969724848801,10.1961318664185,9.513580736363801,8.73606533721013,7.902609087751791,7.14666575497916,6.650958017667731,6.2198410318279,5.90489109417483,5.54024192389734,5.4611254717233,5.640482450181611,5.78594371974828,5.9616774772683705,5.96962433830643,5.7071090373312305,5.52459616586282,5.42315843395406,5.3149628425399005,5.32770800274983,5.35292164728345,5.39139130222394,5.39180221923093,5.4206631086572505,5.637254561540691,5.92442262818178,6.432390394623821,6.7910542850315,6.9749624335077,7.041924044919701,7.0967690281054905,7.0323274524251,7.13821002585704,7.14512412840526,7.13270471902865,7.2066513679997195,7.25281534398761,7.431787147581401,7.62562083872786,7.75017539911317,7.82619487503816,7.85835253440204,7.8598465019298205,7.894132006043921,7.944090595475889,8.02104750655115, CA
753924,"Urban Honolulu, HI",54,Price To Income,4.53687617383196,2.89228446985336,3.17265283228576,3.39653420834698,3.5328014275768296,3.70240867476255,3.61079403409208,3.59196271362148,3.7589068026400603,3.4808464152496406,3.32855221742242,2.95975650338628,1.6621632108122097,3.5650204016271503,3.2897539354765,3.1291820031693196,2.71405536649488,3.1051603740069105,3.2107353691699703,3.33184174035992,3.1520621589375097,3.1886674065821294,3.27288646803204,3.15970885652067,3.0979178873046,3.21820695881174,3.12851992192721,3.16743666611593,3.1445757430575,3.1886184793453105,3.1021145705734505,3.1048072009402903,3.1078831967748304,3.15534907657391,3.15943007857333,3.18449283232162,3.1620017961005495,3.3199334823263698,3.42426145446802,3.46130608757717,3.58139431423298,3.82140441256043,3.8623878900796003,4.03903552928767,4.11113406603701,4.40595857092503,4.60345226431077,4.7496075166405705,4.813002979212991,4.80621514762715,4.78977345685318,4.76589165356272,4.80865034391958,4.74985984616075,4.6883278461674,4.67302107473536,4.663568715125749,4.63150572089942,4.63681033497191,4.62361801617359,4.67411922432907,4.700862046685,4.63899443992104,4.7115414268114195,4.60360934190398,4.59173389454989,4.64014692248027,4.68055523774344,4.67918056182087,4.51209315545715,4.6921324998740195,4.8075960016826595,4.83609248695642,4.76169433721799,4.62534024812454,4.523809572218401,4.510831037906719,4.5267965936706505,4.546533248422099,4.54408750125147,4.5296648464124605,4.48557134670442,4.38323069543247,4.28079818244842,4.26881039020894,4.29463665809478,4.28926526060222,4.2756119673617405,4.2813669643665495,4.30196948191482,4.32529760006182,4.374023013509491,4.4699660807391695,4.54969012359057,4.647583292869751,4.757117902908361,4.90238621048774,5.05312021251654,5.187833962381831,5.3402954963508,5.54086744704013,5.76009289746984,6.054912030658599,6.39060145676104,6.677796327212019,6.945041074592201,7.27309234356754,7.62287285696299,7.85162071951697,8.000331405313881,8.027875259955259,7.94108629733626,7.833726556259849,7.75544795658105,7.67372026094643,7.626506769622151,7.61825473817332,7.533696220062129,7.32027712538056,7.10055891882268,6.899832658911509,6.76959324137169,6.56745892671569,6.5136938485999405,6.59641119688969,6.73504476874344,6.909362965093879,6.91509741054736,6.87942125867082,6.753534657860251,6.714629385350539,6.65911551127422,6.6115440053255305,6.7015328962396,6.727316356471991,6.783684057772289,6.77001381914704,6.78222135254429,6.846427978387769,7.04624975459149,7.19586177376781,7.277265001859489,7.27322115057495,7.29952745164392,7.36273744436484,7.34338827280473,7.368666828327941,7.41730924923409,7.455804315250349,7.55022188726966,7.681417651482151,7.74591996658118,7.87176325524044,7.88304019495116,7.861416271738019,7.85577929175008,7.89664965213292,7.98163974345916,8.01137183477508, HI
